PRECIPITATION,MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,YEAR,TEMP_RANGE,LAGGED_PRECIPITATION,LAGGED_AVG_WIND_SPEED,SEASON_SIN,SEASON_COS,DAY_SIN,DAY_COS,FIRE_START_DAY
0.0,0.4642857142857142,0.6136363636363638,0.18334700574241178,0.07317073170732158,0.358974358974359,0.0,0.32546036829463565,-1.0,-1.8369701987210297e-16,-0.9444892287836614,0.3285423819108344,0
0.11258278145695363,0.3392857142857142,0.7272727272727273,0.2477440525020508,0.07317073170732158,0.05128205128205128,0.06234718826405868,0.35228182546036824,-1.0,-1.8369701987210297e-16,-0.938710189261944,0.3447073839879342,0
0.0,0.4107142857142858,0.6363636363636365,0.2018047579983593,0.07317073170732158,0.25641025641025644,0.06234718826405868,0.34934614358153193,-1.0,-1.8369701987210297e-16,-0.9326545075388223,0.3607707992167836,0
0.0,0.4107142857142858,0.6818181818181819,0.21082854799015585,0.07317073170732158,0.20512820512820512,0.06234718826405868,0.34027221777421923,-1.0,-1.8369701987210297e-16,-0.9263239682514949,0.3767278936351853,0
0.0,0.5178571428571428,0.6363636363636365,0.1652994257588187,0.07317073170732158,0.41025641025641024,0.06234718826405868,0.32546036829463565,-1.0,-1.8369701987210297e-16,-0.9197204370389466,0.3925739646141719,0
0.0,0.6607142857142856,0.6818181818181819,0.2202625102543068,0.07317073170732158,0.5641025641025641,0.06234718826405868,0.3194555644515612,-1.0,-1.8369701987210297e-16,-0.9128458599921356,0.40830434224389334,0
0.004415011037527594,0.6607142857142856,0.7727272727272727,0.28424938474159145,0.07317073170732158,0.4615384615384615,0.06479217603911981,0.35815318921804107,-1.0,-1.8369701987210297e-16,-0.9057022630804715,0.42391439070986053,0
0.0,0.4285714285714286,0.7045454545454546,0.21082854799015585,0.07317073170732158,0.20512820512820512,0.06479217603911981,0.36709367493995193,-1.0,-1.8369701987210297e-16,-0.898291751554753,0.4393995096591413,0
0.017660044150110375,0.3392857142857142,0.6590909090909092,0.25676784249384743,0.07317073170732158,0.1282051282051282,0.012224938875305624,0.37002935681878835,-1.0,-1.8369701987210297e-16,-0.8906165093267405,0.4547551355561054,0
0.0,0.375,0.5454545454545454,0.17432321575061524,0.07317073170732158,0.3076923076923077,0.012224938875305624,0.3610888710968775,-1.0,-1.8369701987210297e-16,-0.8826787983255476,0.46997674302731957,0
0.24944812362030902,0.2678571428571428,0.5681818181818181,0.1652994257588187,0.07317073170732158,0.1282051282051282,0.15036674816625917,0.3462770216172939,-1.0,-1.8369701987210297e-16,-0.87448095783104,0.4850598461951956,0
0.03090507726269316,0.3571428571428572,0.6590909090909092,0.19278096800656272,0.07317073170732158,0.15384615384615385,0.16748166259168706,0.35521750733920465,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0
0.0,0.2857142857142858,0.590909090909091,0.25676784249384743,0.07317073170732158,0.1282051282051282,0.16748166259168706,0.36709367493995193,-1.0,-1.8369701987210297e-16,-0.8573146280763323,0.5147928015098308,0
0.002207505518763797,0.3392857142857142,0.5,0.21082854799015585,0.07317073170732158,0.3076923076923077,0.1662591687041565,0.34320789965305576,-1.0,-1.8369701987210297e-16,-0.848351197812304,0.5294338912181852,0
0.03973509933774834,0.3035714285714286,0.5454545454545454,0.18334700574241178,0.07317073170732158,0.20512820512820512,0.1882640586797066,0.3342674139311449,-1.0,-1.8369701987210297e-16,-0.839137754556394,0.5439189543287245,0
0.05077262693156733,0.2857142857142858,0.5,0.23872026251025427,0.07317073170732158,0.23076923076923078,0.20660146699266504,0.32839605017347206,-1.0,-1.8369701987210297e-16,-0.8296770135526191,0.5582437220268645,0
0.0,0.3035714285714286,0.4772727272727273,0.2202625102543068,0.07317073170732158,0.28205128205128205,0.20660146699266504,0.3433413397384574,-1.0,-1.8369701987210297e-16,-0.8199717629247775,0.5724039727378144,0
0.0,0.3035714285714286,0.4545454545454546,0.1468416735028712,0.07317073170732158,0.3076923076923077,0.0684596577017115,0.3373365358953829,-1.0,-1.8369701987210297e-16,-0.8100248628547756,0.5863955333706952,0
0.0,0.3571428571428572,0.4318181818181819,0.13740771123872023,0.07317073170732158,0.41025641025641024,0.05134474327628362,0.3193221243661596,-1.0,-1.8369701987210297e-16,-0.7998392447397198,0.6002142805483677,0
0.0,0.4464285714285714,0.5,0.15586546349466773,0.07317073170732158,0.4615384615384615,0.05134474327628362,0.28649586335735255,-1.0,-1.8369701987210297e-16,-0.7894179103280197,0.613856141822612,0
0.0,0.6071428571428572,0.5681818181818181,0.18334700574241178,0.07317073170732158,0.6153846153846153,0.05012224938875306,0.2775553776354416,-1.0,-1.8369701987210297e-16,-0.7787639308347607,0.6273170968742937,0
0.0,0.5714285714285714,0.590909090909091,0.15586546349466773,0.07317073170732158,0.5384615384615384,0.02811735941320294,0.2686148919135307,-1.0,-1.8369701987210297e-16,-0.7678804460366002,0.640593178698175,1
0.0,0.5,0.5227272727272727,0.19278096800656272,0.07317073170732158,0.5128205128205128,0.0,0.2536696023485455,-1.0,-1.8369701987210297e-16,-0.7567706633464628,0.6536804747720056,1
0.0,0.2857142857142858,0.6136363636363638,0.22928630024610333,0.07317073170732158,0.10256410256410257,0.0,0.2566052842273818,-1.0,-1.8369701987210297e-16,-0.7454378568683,0.6665751282095635,0
0.0,0.375,0.5681818181818181,0.40360951599671857,0.07317073170732158,0.28205128205128205,0.0,0.3401387776888176,-1.0,-1.8369701987210297e-16,-0.7338853664321989,0.6792733388972934,0
0.0,0.3392857142857142,0.36363636363636376,0.1652994257588187,0.07317073170732158,0.4615384615384615,0.0,0.3492127034961302,-1.0,-1.8369701987210297e-16,-0.7221165966101161,0.6917713646142221,0
0.0,0.3035714285714286,0.38636363636363646,0.1652994257588187,0.07317073170732158,0.38461538461538464,0.0,0.35228182546036824,-1.0,-1.8369701987210297e-16,-0.7101350157125358,0.7040655221348057,0
0.008830022075055188,0.25,0.4772727272727273,0.11936013125512715,0.07317073170732158,0.20512820512820512,0.00488997555012225,0.3314651721377101,-1.0,-1.8369701987210297e-16,-0.6979441547663436,0.7161521883143932,0
0.0,0.4821428571428572,0.4772727272727273,0.17432321575061524,0.07317073170732158,0.5384615384615384,0.00488997555012225,0.33746997598078465,-1.0,-1.8369701987210297e-16,-0.6855476064742156,0.7280278011569846,0
0.0,0.5714285714285714,0.5681818181818181,0.2202625102543068,0.07317073170732158,0.5641025641025641,0.00488997555012225,0.3464104617026954,-1.0,-1.8369701987210297e-16,-0.6729490241558331,0.7396888608649667,0
0.0,0.4642857142857142,0.5227272727272727,0.3851517637407711,0.07317073170732158,0.4615384615384615,0.00488997555012225,0.39711769415532416,-1.0,-1.8369701987210297e-16,-0.6601521206712321,0.7511319308705195,0
0.0,0.3571428571428572,0.4772727272727273,0.22928630024610333,0.07317073170732158,0.358974358974359,0.00488997555012225,0.34040565785962096,-1.0,-1.8369701987210297e-16,-0.6471606673266065,0.7623536388483899,0
0.0,0.3214285714285714,0.40909090909090917,0.18334700574241178,0.07317073170732158,0.38461538461538464,0.00488997555012225,0.3462770216172939,-1.0,-1.8369701987210297e-16,-0.6339784927628872,0.7733506777097294,0
0.0,0.2857142857142858,0.36363636363636376,0.1652994257588187,0.07317073170732158,0.38461538461538464,0.00488997555012225,0.3462770216172938,-1.0,-1.8369701987210297e-16,-0.6206094818274227,0.7841198065767104,0
0.0,0.3571428571428572,0.34090909090909083,0.17432321575061524,0.07317073170732158,0.5128205128205128,0.0,0.3641579930611155,-1.0,-1.8369701987210297e-16,-0.607057574429101,0.7946578517376245,0
0.0,0.4107142857142858,0.38636363636363646,0.23872026251025427,0.07317073170732158,0.5384615384615384,0.0,0.38510808646917527,-1.0,-1.8369701987210297e-16,-0.5933267643772321,0.8049617075821959,0
0.0,0.3392857142857142,0.2727272727272727,0.11936013125512715,0.07317073170732158,0.5641025641025641,0.0,0.35228182546036824,-1.0,-1.8369701987210297e-16,-0.5794210982045647,0.8150283375168107,0
0.0,0.375,0.34090909090909083,0.22928630024610333,0.07317073170732158,0.5384615384615384,0.0,0.3015745930077395,-1.0,-1.8369701987210297e-16,-0.5653446739747432,0.8248547748594242,0
0.0,0.2678571428571428,0.2954545454545454,0.21082854799015585,0.07317073170732158,0.4358974358974359,0.0,0.29556978916466503,-1.0,-1.8369701987210297e-16,-0.5511016400745998,0.8344381237138475,0
0.0,0.25,0.34090909090909083,0.22928630024610333,0.07317073170732158,0.358974358974359,0.0,0.31051507872965034,-1.0,-1.8369701987210297e-16,-0.5366961939916011,0.8437755598231853,0
0.0,0.2142857142857142,0.2954545454545454,0.17432321575061524,0.07317073170732158,0.358974358974359,0.0,0.31345076060848676,-1.0,-1.8369701987210297e-16,-0.5221325810768248,0.8528643314021598,0
0.0,0.2678571428571428,0.3181818181818181,0.19278096800656272,0.07317073170732158,0.41025641025641024,0.0,0.3194555644515612,0.0,1.0,-0.5074150932938463,0.8617017599480677,0
0.0,0.25,0.36363636363636376,0.2202625102543068,0.07317073170732158,0.3333333333333333,0.0,0.31345076060848676,0.0,1.0,-0.4925480679538645,0.8702852410301551,0
0.0,0.3214285714285714,0.38636363636363646,0.19278096800656272,0.07317073170732158,0.41025641025641024,0.0,0.3373365358953829,0.0,1.0,-0.47753588643748845,0.8786122450571482,0
0.1434878587196468,0.2321428571428572,0.5,0.42206726825266605,0.07317073170732158,0.15384615384615385,0.07946210268948656,0.4000533760341606,0.0,1.0,-0.4623829729035152,0.8866803180227398,0
0.011037527593818985,0.2321428571428572,0.4772727272727273,0.1652994257588187,0.07317073170732158,0.17948717948717946,0.08557457212713938,0.3852415265545769,0.0,1.0,-0.44709379298511437,0.8944870822287954,0
0.00662251655629139,0.3035714285714286,0.40909090909090917,0.1652994257588187,0.07317073170732158,0.358974358974359,0.08924205378973106,0.36442487323191874,0.0,1.0,-0.43167285247378356,0.9020302369860709,0
0.011037527593818985,0.3214285714285714,0.5,0.31214109926168987,0.07317073170732158,0.28205128205128205,0.09535452322738387,0.4092607419268748,0.0,1.0,-0.4161246959914751,0.9093075592922355,0
0.0,0.375,0.36363636363636376,0.21082854799015585,0.07317073170732158,0.5128205128205128,0.09535452322738387,0.4151321056845475,0.0,1.0,-0.4004539056512665,0.9163169044870048,0
